timetable_id,stop_id,stop_sequence,stop_name,connected_routes
34,799222,14,N Main Street and Oak Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799223,15,N Main Street and Herrod Avenue,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799224,16,N Main Street and Rutland Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799225,17,N Main Street and Vine Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799226,18,N Main Street and Upland Road,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799227,19,N Main Street and Landsdowne Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799238,20,N Main Street and Battles Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799228,21,N Main Street and Division Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799229,22,N Main Street and Ford Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799230,23,N Main Street and W AshLand Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799231,24,N Main Street and Huntington Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799239,25,N Main Street and Farrington Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799232,26,N Main Street and Prospect Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799233,27,N Main Street and Falmouth Avenue,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799234,28,N Main Street and Wyman Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799235,29,N Main Street and Haverhill Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799236,30,Linden Street and N Montello Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799237,31,N Montello Street and Court Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
34,799180,32,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
35,799554,1,110 Liberty Street Bus Shelter,9/Pearl via W Elm & Torrey
35,799555,2,Pearl Street and Belmont Street,9/Pearl via W Elm & Torrey
35,799556,3,Pearl Street and Westlea Terrace,9/Pearl via W Elm & Torrey
35,799557,4,Pearl Street and College Drive,9/Pearl via W Elm & Torrey
35,799558,5,Pearl Street and Calbert Road,9/Pearl via W Elm & Torrey
35,799559,6,Pearl Street and Mayotte Circle,9/Pearl via W Elm & Torrey
35,799560,7,Pearl Street and Richard Street,9/Pearl via W Elm & Torrey
35,799536,8,Torrey Street and Pearl Street at Synagogue,9/Pearl via W Elm & Torrey
35,799561,9,Torrey Street and Greenbriar Road,9/Pearl via W Elm & Torrey
35,799562,10,Torrey Street and Calvin Road,9/Pearl via W Elm & Torrey
35,799563,11,Torrey Street and Rockford Street,9/Pearl via W Elm & Torrey
35,799564,12,Torrey Street and Bigney Street,9/Pearl via W Elm & Torrey
35,799565,13,Torrey Street and Harwich Road,9/Pearl via W Elm & Torrey
35,799320,14,Torrey Street at Bat shelter,"3/VA Hospital via Belmont, 9/Pearl via W Elm & Torrey"
35,799567,15,West Street and Neubert Street,9/Pearl via W Elm & Torrey
35,799568,16,W Elm Street and Morse Avenue,9/Pearl via W Elm & Torrey
35,799569,17,W Elm Street and Doris Avenue,9/Pearl via W Elm & Torrey
35,799523,18,W Elm Street and Brett Street,9/Pearl via W Elm & Torrey
35,799571,19,W Elm Street and Arlington Street,9/Pearl via W Elm & Torrey
35,799572,20,W Elm Street and Warren Avenue,9/Pearl via W Elm & Torrey
35,799573,21,Main Street and Church Street,9/Pearl via W Elm & Torrey
35,799180,22,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
36,799180,1,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
36,799519,2,W Elm Street and Goddard Road,9/Pearl via W Elm & Torrey
36,799520,3,W Elm Street and Newbury Street,9/Pearl via W Elm & Torrey
36,799521,4,W Elm Street and N Arlington Street,9/Pearl via W Elm & Torrey
36,799522,5,W Elm Street and Carleton-Brett Street,9/Pearl via W Elm & Torrey
36,799524,6,W Elm Street and Belmont Avenue,9/Pearl via W Elm & Torrey
36,799525,7,W Elm Street and Ash Street,9/Pearl via W Elm & Torrey
36,799526,8,W Elm Street and Auna Drive,9/Pearl via W Elm & Torrey
36,799527,9,W Elm Street and West Street,9/Pearl via W Elm & Torrey
36,799528,10,West Street at West  Jr. High School,9/Pearl via W Elm & Torrey
36,799529,11,West Street at Plaza,9/Pearl via W Elm & Torrey
36,799530,12,Torrey Street at Plaza,9/Pearl via W Elm & Torrey
36,799531,13,Torrey Street at Bethel Medical,9/Pearl via W Elm & Torrey
36,799532,14,Torrey Street and Brewster Road,9/Pearl via W Elm & Torrey
36,799533,15,Torrey Street and Braemore Road,9/Pearl via W Elm & Torrey
36,799534,16,Torrey Street and Pondview Circle,9/Pearl via W Elm & Torrey
36,799535,17,Torrey Street and Rockland Street,9/Pearl via W Elm & Torrey
36,807107,18,Torrey Street and Pearl Street at Synagogue,9/Pearl via W Elm & Torrey
36,799537,19,Pearl Street and Westfield Drive,9/Pearl via W Elm & Torrey
36,799538,20,Pearl Street and Almon Avenue,9/Pearl via W Elm & Torrey
36,799539,21,Pearl Street and Conant Drive,9/Pearl via W Elm & Torrey
36,799540,22,Pearl Street and Tiffany Drive,9/Pearl via W Elm & Torrey
36,799542,23,Belmont Street at Plaza,9/Pearl via W Elm & Torrey
36,799543,24,Belmont Street at Easton Town Line,9/Pearl via W Elm & Torrey
36,799544,25,Belmont Street at Stonehill College,9/Pearl via W Elm & Torrey
36,799545,26,Bristol Drive and Belmont Street,9/Pearl via W Elm & Torrey
36,799546,27,Bristol Drive and Norfolk Avenue,9/Pearl via W Elm & Torrey
36,799547,28,Norfolk Avenue and Bristol Drive,9/Pearl via W Elm & Torrey
36,799549,29,Belmont Street and Stonehill College,9/Pearl via W Elm & Torrey
36,799550,30,Belmont Street and Williamsburg Sqaure,9/Pearl via W Elm & Torrey
36,799541,31,Pearl Street and Belmont Street,9/Pearl via W Elm & Torrey
36,799551,32,W Chestnut Street and Pearl Street,9/Pearl via W Elm & Torrey
36,799553,33,W Chestnut St./Liberty St.,9/Pearl via W Elm & Torrey
36,799554,34,110 Liberty Street Bus Shelter,9/Pearl via W Elm & Torrey
37,800059,1,Signature Healthcare (formerly Brockton Hospital),RF/Rockland Flex
37,799411,2,Wal-Mart,"5/Brockton Hospital via Centre Street, RF/Rockland Flex"
37,807886,3,Stop and Shop and Target 1,RF/Rockland Flex
37,810903,4,Stop and Shop and Target 2,RF/Rockland Flex
37,800057,5,Ocean State Job Lot,RF/Rockland Flex
37,800058,6,Studley Court,RF/Rockland Flex
37,800056,7,Rockland Community Center,RF/Rockland Flex
38,800056,1,Rockland Community Center,RF/Rockland Flex
38,800057,2,Ocean State Job Lot,RF/Rockland Flex
38,800058,3,Studley Court,RF/Rockland Flex
38,807886,4,Stop and Shop and Target 1,RF/Rockland Flex
38,810903,5,Stop and Shop and Target 2,RF/Rockland Flex
38,799411,6,Wal-Mart,"5/Brockton Hospital via Centre Street, RF/Rockland Flex"
38,800059,7,Signature Healthcare (formerly Brockton Hospital),RF/Rockland Flex
39,799180,1,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
39,799183,2,Main Street and Centre Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799185,3,Main Street and Court Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799186,4,N Main Street and Linden Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799187,5,N Main Street and Rosseter Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799188,6,North Main Street and Elliot Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799189,7,N Main Street and Lebanon Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799190,8,N Main Street and East Ashland Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799191,9,N Main Street and Snow Avenue,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,804150,10,E Main Street and Battles Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799193,11,N Main Street and E Main Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799194,12,N Main and Vine Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799195,13,N Main Street and Ames Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799196,14,N Main Street and Emerson Avenue,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799197,15,N Main Street and Field Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799198,16,N Main Street and Howard Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799199,17,N Main Street and Snell Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799200,18,North Main and Alboin Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799201,19,N Main Street and Waldo Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799202,20,North Main Street and Frankton Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799203,21,N Main Street and Augustine Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799204,22,N Main Street and Wilder Street,"12/Routes to Boston and Beyond , 1/Montello Street Via North Main Street"
39,799701,23,W Main Street and Bows Lane,12/Routes to Boston and Beyond 
39,799702,24,W Main Street and Maple Avenue,12/Routes to Boston and Beyond 
39,799703,25,W Main Street and Oak Street,12/Routes to Boston and Beyond 
39,799704,26,W Main Street and Glendower Street,12/Routes to Boston and Beyond 
39,799705,27,W Main Street and School Street,12/Routes to Boston and Beyond 
39,799706,28,W Main Street and Dawson Street,12/Routes to Boston and Beyond 
39,799707,29,W Main Street and Everett Street,12/Routes to Boston and Beyond 
39,799708,30,W Main Street and W Spring Street,12/Routes to Boston and Beyond 
39,799709,31,W Main Street and Gill Street,12/Routes to Boston and Beyond 
39,799710,32,W Main Street and Rock Street,12/Routes to Boston and Beyond 
39,799711,33,W Main Street and Bartlett Street,12/Routes to Boston and Beyond 
39,799712,34,Avon Square,12/Routes to Boston and Beyond 
39,799713,35,East Main St and East High St,12/Routes to Boston and Beyond 
39,799714,36,S Main Street and Acorn Drive,12/Routes to Boston and Beyond 
39,799715,37,S Main Street and Karen Drive,12/Routes to Boston and Beyond 
39,799716,38,S Main Street and Frederickson Drive,12/Routes to Boston and Beyond 
39,799717,39,S Main Street and Woodlawn Road,12/Routes to Boston and Beyond 
39,799718,40,S Main Street and Centre Street,12/Routes to Boston and Beyond 
39,799719,41,S Main Street and Selwyn Road,12/Routes to Boston and Beyond 
39,799720,42,S Main Street and Woodland Parkway,12/Routes to Boston and Beyond 
39,799721,43,S Main Street and Richard Road,12/Routes to Boston and Beyond 
39,799722,44,S Main Street and Terry Drive,12/Routes to Boston and Beyond 
39,799723,45,S Main Street and Darrell Drive,12/Routes to Boston and Beyond 
39,799724,46,S Main St and Maple St,12/Routes to Boston and Beyond 
39,799725,47,Randolph Square,12/Routes to Boston and Beyond 
39,799726,48,S Main Street and North Street,12/Routes to Boston and Beyond 
39,799727,49,N Main Street and School Street,12/Routes to Boston and Beyond 
39,799728,50,N Main Street and Cottage Street,12/Routes to Boston and Beyond 
39,799729,51,N Main Street and Pleasant Street,12/Routes to Boston and Beyond 
39,799730,52,N Main Street and Park Street,12/Routes to Boston and Beyond 
39,799731,53,N Main Street and Allen Street,12/Routes to Boston and Beyond 
39,799732,54,N Main Streett and school Lane,12/Routes to Boston and Beyond 
39,799733,55,N Main Street and Liberty Street,12/Routes to Boston and Beyond 
39,799734,56,N Main Street and Jones Street,12/Routes to Boston and Beyond 
39,799735,57,N Main Street and Vessy Road,12/Routes to Boston and Beyond 
39,799736,58,N Main Street and Oak Street,12/Routes to Boston and Beyond 
39,799737,59,N Main Street and Pond Street,12/Routes to Boston and Beyond 
39,799738,60,N Main Street and Charles Street,12/Routes to Boston and Beyond 
39,799739,61,N Main Street and Bennington Street,12/Routes to Boston and Beyond 
39,799740,62,N Main Street and Saratoga Avenue,12/Routes to Boston and Beyond 
39,799741,63,N Main Street and Wordsworth Street,12/Routes to Boston and Beyond 
39,799742,64,N Main Street and Oliver Street,12/Routes to Boston and Beyond 
39,799743,65,N Main Street and Thornton Street,12/Routes to Boston and Beyond 
39,799744,66,N Main Street and Hidegarde Street,12/Routes to Boston and Beyond 
39,799745,67,N Main Street and Ballard Street,12/Routes to Boston and Beyond 
39,799746,68,N Main Street and Bossi Avenue,12/Routes to Boston and Beyond 
39,799747,69,N Main Street and Cowan Road,12/Routes to Boston and Beyond 
39,799748,70,N Main Street and Russ Street,12/Routes to Boston and Beyond 
39,799749,71,Randolph Avenue and Eager Road,12/Routes to Boston and Beyond 
39,799750,72,Randolph Avenue and Hilltop Street,12/Routes to Boston and Beyond 
39,799751,73,Randolph Avenue and Sassamon Avenue,12/Routes to Boston and Beyond 
39,799752,74,Randolph Avenue and Ridgewood Road,12/Routes to Boston and Beyond 
39,799753,75,Randolph Avenue and Hallen Street,12/Routes to Boston and Beyond 
39,799754,76,Randolph Avenue and Highland Street,12/Routes to Boston and Beyond 
39,799755,77,Randolph Avenue and Reed Street,12/Routes to Boston and Beyond 
39,799756,78,Randolph Avenue and Reedsdale Road,12/Routes to Boston and Beyond 
